시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일,법정동코드,시도명,시군구명,읍면동명
M10,충청북도교육청,8031038,한송초등학교,hansong elementary school,초등학교,충청북도,충청북도제천교육지원청,공립,27226 ,충청북도 제천시 한수면 미륵송계로6길 12,/ 한송초중학교 (한수면),043-653-1588,http://school.cbe.go.kr/hansong-e,남여공학,043-653-8412, ,N,일반계, ,전기,주간,19320505,19430505,20211216,4315035030,충청북도,제천시,한수면
M10,충청북도교육청,8081024,한천초등학교,Hancheon Elementary School ,초등학교,충청북도,충청북도진천교육지원청,공립,27853 ,충청북도 진천군 덕산읍 초금로 687-2,(덕산읍/ 한천초등학교),043-536-4290,http://school.cbe.go.kr/hancheonds-e,남여공학,043-536-1414, ,N,일반계, ,전기,주간,19490820,19490901,20211216,4375025330,충청북도,진천군,덕산읍
M10,충청북도교육청,8011319,행정초등학교,HaengJeong elementary school,초등학교,충청북도,충청북도청주교육지원청,공립,28203 ,충청북도 청주시 상당구 가덕면 상장인차로 277,(가덕면/ 행정초등학교),043-297-5218,http://school.cbe.go.kr/haengjeong-e/,남여공학,043-298-2744, ,N,일반계, ,전기,주간,19390321,19390321,20211216,4311133022,충청북도,청주시 상당구,가덕면
M10,충청북도교육청,8011320,현도초등학교,Hyundo elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28217 ,충청북도 청주시 서원구 현도면 청남로 248,(현도면),043-260-8105,http://hyundo.es.kr,남여공학,043-260-8497, ,N,일반계, ,전기,주간,19290417,19290417,20211216,4311232031,충청북도,청주시 서원구,현도면
M10,충청북도교육청,8031039,홍광초등학교,Honggwang Elementary School,초등학교,충청북도,충청북도제천교육지원청,공립,27138 ,충청북도 제천시 의림대로44길 51,/ 홍광초등학교 (모산동),043-646-4761,http://school.cbe.go.kr/honggwang-e,남여공학,043-646-8107, ,N,일반계, ,전기,주간,19440401,19440401,20211216,4315011400,충청북도,제천시,모산동
M10,충청북도교육청,8031040,화당초등학교,Hwadang Elementary school,초등학교,충청북도,충청북도제천교육지원청,공립,27100 ,충청북도 제천시 백운면 화당로 33,(백운면),043-651-6491,http://school.cbe.go.kr/hwadang-e,남여공학,043-651-8326, ,N,일반계, ,전기,주간,19460401,19460401,20211216,4315036024,충청북도,제천시,백운면
M10,충청북도교육청,8031041,화산초등학교,HwaSan Elementary School,초등학교,충청북도,충청북도제천교육지원청,공립,27182 ,충청북도 제천시 내토로41길 18,/ 화산초등학교 (화산동),043-642-1866,http://school.cbe.go.kr/hwasan-e/M01,남여공학,043-646-8105, ,N,일반계, ,전기,주간,19800303,19800303,20211216,4315010900,충청북도,제천시,화산동
M10,충청북도교육청,8071028,황간초등학교,Hwanggan Elementary School,초등학교,충청북도,충청북도영동교육지원청,공립,29115 ,충청북도 영동군 황간면 남성1길 25,(황간면/황간초등학교),043-742-4088,http://school.cbe.go.kr/hwanggan-e,남여공학,043-742-2214, ,N,일반계, ,전기,주간,19060401,19060401,20211216,4374032021,충청북도,영동군,황간면
M10,충청북도교육청,8051024,회남초등학교,Hoenam Elementary School,초등학교,충청북도,충청북도보은교육지원청,공립,28931 ,충청북도 보은군 회남면 회남로 1901-1,(회남면),043-542-8423,http://www.hoenam.es.kr,남여공학,043-543-0866, ,N,일반계, ,전기,주간,19340618,19340618,20211216,4372037029,충청북도,보은군,회남면
M10,충청북도교육청,8051025,회인초등학교,Hoein Primary school,초등학교,충청북도,충청북도보은교육지원청,공립,28929 ,충청북도 보은군 회인면 회인로1길 10-8,/ 회인초등학교 (회인면),043-542-9262,http://school.cbe.go.kr/hoein-e,남여공학,043-543-5556, ,N,일반계, ,전기,주간,19060401,19060401,20211216,4372038521,충청북도,보은군,회인면
M10,충청북도교육청,8011209,흥덕초등학교,HeungDeok Elementary School,초등학교,충청북도,충청북도청주교육지원청,공립,28472 ,충청북도 청주시 흥덕구 흥덕로 121,/ 흥덕초등학교 (운천동),043-265-4993,school.cbe.go.kr/hungdok-e,남여공학,043-267-1228, ,N,일반계, ,전기,주간,19880317,19880317,20211216,4311310400,충청북도,청주시 흥덕구,운천동
N10,충청남도교육청,8251011,가남초등학교,Kanam Elementary School,초등학교,충청남도,충청남도청양교육지원청,공립,33316 ,충청남도 청양군 비봉면 충절로 1962-7,/ 가남초등학교 (비봉면/ 가남초등학교),041-942-5006,http://ganam.cnees.kr,남여공학,041-943-6902, ,N,해당없음, ,전기,주간,19400610,19400610,20211216,4479039021,충청남도,청양군,비봉면
N10,충청남도교육청,8191022,가사초등학교,Gasa Elementary School,초등학교,충청남도,충청남도서산교육지원청,공립,32017 ,충청남도 서산시 부석면 강경벌로 478,(부석면/ 가사초등학교),041-669-1394,http://gasa.cnees.kr,남여공학,041-669-1393, ,N,해당없음, ,전기,주간,19471101,19471101,20211216,4421032021,충청남도,서산시,부석면
N10,충청남도교육청,8222021,가야곡초등학교,Gayagok Elementary School,초등학교,충청남도,충청남도논산계룡교육지원청,공립,33019 ,충청남도 논산시 가야곡면 덕은로 160,(가야곡면),041-741-1601,http://gayagok.cnees.kr/,남여공학,041-742-7020, ,N,해당없음, ,전기,주간,19350601,19350601,20211216,4423040022,충청남도,논산시,가야곡면
N10,충청남도교육청,8261016,갈산초등학교,Kalsan Elementary School,초등학교,충청남도,충청남도홍성교육지원청,공립,32202 ,충청남도 홍성군 갈산면 갈산로 135,(갈산면/갈산초등학교),041-633-7575,http://www.galsan.cnees.kr,남여공학,041-633-7584, ,N,해당없음, ,전기,주간,19170306,19170523,20211216,4480038021,충청남도,홍성군,갈산면
N10,충청남도교육청,8222022,감곡초등학교,Gamgok Elementary School,초등학교,충청남도,충청남도논산계룡교육지원청,공립,32916 ,충청남도 논산시 부적면 계백로 1676-26,(부적면/감곡초등학교),041-732-7066,www.nskamgok.cnees.kr,남여공학,041-732-2063, ,N,해당없음, ,전기,주간,19561101,19561101,20211216,4423035024,충청남도,논산시,부적면
N10,충청남도교육청,8222023,강경산양초등학교,Ganggyongsanyang Elementary School,초등학교,충청남도,충청남도논산계룡교육지원청,공립,32942 ,충청남도 논산시 강경읍 산양길 45,(강경읍),041-745-1457,http://ssanyang.cnees.kr,남여공학,041-745-0366, ,N,해당없음, ,전기,주간,19401016,19401016,20211216,4423025032,충청남도,논산시,강경읍
N10,충청남도교육청,8222024,강경중앙초등학교,Kangkyeongjungang Elementary School,초등학교,충청남도,충청남도논산계룡교육지원청,공립,32934 ,충청남도 논산시 강경읍 옥녀봉로 8,(강경읍),041-745-0678,http://kgjoongang.cnees.kr,남여공학,041-745-0679, ,N,해당없음, ,전기,주간,19050402,19050402,20211216,4423025021,충청남도,논산시,강경읍
N10,충청남도교육청,8222025,강경황산초등학교,Kangkyungwhangsan Elementary School,초등학교,충청남도,충청남도논산계룡교육지원청,공립,32936 ,충청남도 논산시 강경읍 대흥로34번길 5,(강경읍),041-745-0273,http://gghs.cnees.kr,남여공학,041-745-0274, ,N,해당없음, ,전기,주간,19451025,19451025,20211216,4423025030,충청남도,논산시,강경읍
N10,충청남도교육청,8191023,강당초등학교,Kangdang Elementary School,초등학교,충청남도,충청남도서산교육지원청,공립,32021 ,충청남도 서산시 부석면 인정로 183,(부석면/ 강당초등학교),041-669-6861,http://kangdang.cnees.kr/,남여공학,041-669-6868, ,N,해당없음, ,전기,주간,19471201,19471201,20211216,4421032031,충청남도,서산시,부석면
N10,충청남도교육청,8171020,개화초등학교,Kaehwa Elementary School,초등학교,충청남도,충청남도보령교육지원청,공립,33486 ,충청남도 보령시 성주면 성주산로 735,/ 개화초등학교 (성주면),041-933-5141,www.kaehwa.cnees.kr,남여공학,041-934-9829, ,N,해당없음, ,전기,주간,19560705,19560705,20211216,4418040022,충청남도,보령시,성주면
N10,충청남도교육청,8181016,거산초등학교,Keosan Elementary School,초등학교,충청남도,충청남도아산교육지원청,공립,31584 ,충청남도 아산시 송악면 외암로 460,(송악면),041-542-9152,http://keosan.cnees.kr,남여공학,041-542-9154, ,N,해당없음, ,전기,주간,19490930,19490930,20211216,4420031028,충청남도,아산시,송악면
N10,충청남도교육청,8261017,결성초등학교,Kyulseong Elementary School,초등학교,충청남도,충청남도홍성교육지원청,공립,32212 ,충청남도 홍성군 결성면 홍남서로738번길 30,(결성면),041-642-8891,http://gses.cnees.kr,남여공학,041-642-0815, ,N,해당없음, ,전기,주간,19110901,19110901,20211216,4480036021,충청남도,홍성군,결성면
N10,충청남도교육청,8161021,경천초등학교,Kyungchon Elementary School,초등학교,충청남도,충청남도공주교육지원청,공립,32619 ,충청남도 공주시 계룡면 신원사로 112,(계룡면/경천초등학교),041-852-4030,http://124.0.79.2,남여공학,041-855-7566, ,N,해당없음, ,전기,주간,19450520,19450520,20211216,4415033030,충청남도,공주시,계룡면
N10,충청남도교육청,8161022,계룡초등학교,Kyeryong Elementary School,초등학교,충청남도,충청남도공주교육지원청,공립,32616 ,충청남도 공주시 계룡면 영규대사로 459,(계룡면),041-857-5023,http://gyeryong.cnees.kr,남여공학,041-857-5025, ,N,해당없음, ,전기,주간,19190312,19190312,20211216,4415033037,충청남도,공주시,계룡면
N10,충청남도교육청,8291018,계성초등학교,Kyesung Elementary School,초등학교,충청남도,충청남도당진교육지원청,공립,31771 ,충청남도 당진시 당진중앙1로 290,/ 계성초등학교 (읍내동/ 계성초등학교),041-352-4031,http://www.gyeseong.cnees.kr,남여공학,041-355-0781, ,N,해당없음, ,전기,주간,19580410,19580410,20211216,4427010100,충청남도,당진시,읍내동
N10,충청남도교육청,8281013,고남초등학교,Konam Elementary School,초등학교,충청남도,충청남도태안교육지원청,공립,32172 ,충청남도 태안군 고남면 안면대로 4189,(고남면),041-673-5671,http://konam.cnees.kr,남여공학,041-673-5674, ,N,해당없음, ,전기,주간,19380401,19380401,20211216,4482531023,충청남도,태안군,고남면
N10,충청남도교육청,8291019,고대초등학교,Godae Elementary School,초등학교,충청남도,충청남도당진교육지원청,공립,31793 ,충청남도 당진시 고대면 고대로 206,(고대면/ 고대초등학교),041-353-8041,kodae.cnees.kr,남여공학,041-352-9371, ,N,일반계, ,전기,주간,19360611,19360611,20211216,4427031029,충청남도,당진시,고대면
N10,충청남도교육청,8271015,고덕초등학교,Kodok Elementary School,초등학교,충청남도,충청남도예산교육지원청,공립,32403 ,충청남도 예산군 고덕면 황금뜰로 203,(고덕면/ 고덕초등학교),041-337-8007,http://www.godok.cnees.kr,남여공학,041-337-7792, ,N,해당없음, ,전기,주간,19210224,19210224,20211216,4481038021,충청남도,예산군,고덕면
N10,충청남도교육청,8191024,고북초등학교,Gobuk Elementary School,초등학교,충청남도,충청남도서산교육지원청,공립,32027 ,충청남도 서산시 고북면 고북3로 19,(고북면/ 고북초등학교),041-669-6305,http://gobuk-m.cnees.kr/,남여공학,041-669-6306, ,N,해당없음, ,전기,주간,19300530,19300530,20211216,4421040029,충청남도,서산시,고북면
N10,충청남도교육청,8291020,고산초등학교,Gosan Elementary School,초등학교,충청남도,충청남도당진교육지원청,공립,31791 ,충청남도 당진시 고대면 서집들길 55,(고대면/ 고산초등학교),041-353-8820,www.gosan.cnees.kr,남여공학,041-352-4912, ,N,해당없음, ,전기,주간,19490930,19490930,20211216,4427031024,충청남도,당진시,고대면
N10,충청남도교육청,8161023,공주교동초등학교,Kongjukyodong Elementary School,초등학교,충청남도,충청남도공주교육지원청,공립,32542 ,충청남도 공주시 용당길 69-6,(교동),041-854-3927,http://gjgd.cnees.kr,남여공학,041-854-3928, ,N,해당없음, ,전기,주간,19670220,19670220,20211216,4415010600,충청남도,공주시,교동
N10,충청남도교육청,7004442,공주교육대학교부설초등학교,the attached elementary school curriculum in gongju national university of education,초등학교,충청남도,교육부,국립,32553 ,충청남도 공주시 하선길 47,(금학동/ 공주교육대학교부설초등학교),041-850-1802,www.bsgjue.es.kr,남여공학,041-850-1801, ,N,해당없음, ,전기,주간,19510521,19510521,20211216,4415011000,충청남도,공주시,금학동
N10,충청남도교육청,8161024,공주금학초등학교,Kongjukumhak Elementary School,초등학교,충청남도,충청남도공주교육지원청,공립,32564 ,충청남도 공주시 공주고담길 19,(중학동),041-858-1460,http://keumhak.cnees.kr,남여공학,041-854-2052, ,N,해당없음, ,전기,주간,19400527,19400527,20211216,4415010300,충청남도,공주시,중학동
N10,충청남도교육청,8161025,공주봉황초등학교,Kongjubonghwang Elementary School,초등학교,충청남도,충청남도공주교육지원청,공립,32549 ,충청남도 공주시 오거리길 5,(봉황동),041-854-2203,http://kjbh.cnees.kr,남여공학,041-856-9360, ,N,해당없음, ,전기,주간,19451025,19451025,20211216,4415010200,충청남도,공주시,봉황동
N10,충청남도교육청,8161020,공주신월초등학교,Kongjushinwol Elementary School,초등학교,충청남도,충청남도공주교육지원청,공립,32579 ,충청남도 공주시 번영1로 193,(신관동),041-881-5014,http://gsw.cnees.kr,남여공학,041-881-5015, ,N,해당없음, ,전기,주간,20020601,20020601,20211216,4415012000,충청남도,공주시,신관동
N10,충청남도교육청,8161026,공주중동초등학교,Kongjujoongdong Elementary School,초등학교,충청남도,충청남도공주교육지원청,공립,32563 ,충청남도 공주시 웅진로 146-5,(중동/ 공주중동초등학교),041-850-9693,http://www.gjjd.cnees.kr,남여공학,041-856-4978, ,N,해당없음, ,전기,주간,19060901,19060901,20211216,4415010400,충청남도,공주시,중동
